address,bank_name,schedule,geo_lat,geo_lon
"г. Красноярск, ул.Молокова, д.19",Левобережный,Круглосуточно,56.038474,92.900892
"г. Красноярск, ул.Молокова, д.1, корп. 4",Енисейский объединенный банк,Круглосуточно,56.04593,92.915769
"г. Красноярск, ул.Ладо Кецховели, д.71",Енисейский объединенный банк,Круглосуточно,56.016698,92.812234
"г. Красноярск, ул.Ладо Кецховели, д.71",СберБанк,Круглосуточно,56.016698,92.812234
"г. Красноярск, ул.Калинина, д.84а",Енисейский объединенный банк,Круглосуточно,56.043518,92.781406
"г. Красноярск, ул.Ады Лебедевой, д.86",Енисейский объединенный банк,Круглосуточно,56.0159762,92.8600275
"г. Красноярск, ул.Батурина, д.36а",Енисейский объединенный банк,Круглосуточно,56.045823,92.894904
"г. Красноярск, просп. 60 лет Образования СССР, д.14а",Енисейский объединенный банк,Круглосуточно,56.118122,92.928412
"г. Красноярск, ул.Карамзина, д.25",Енисейский объединенный банк,Круглосуточно,55.98747,92.854357
"г. Красноярск, ул.Высотная, д.3",Енисейский объединенный банк,Круглосуточно,56.019973,92.791198
"г. Красноярск, ул.Высотная, д.3",Росбанк,Круглосуточно,56.019973,92.791198
"г. Красноярск, ул.Дубровинского, д.62",Енисейский объединенный банк,Доступен в режиме работы места установки,56.008791,92.882149
"г. Красноярск, ул.Дубровинского, д.62",Почта Банк,Доступен в режиме работы места установки,56.008791,92.882149
"г. Красноярск, ул.Дубровинского, д.62",Почта Банк,Круглосуточно,56.008791,92.882149
"г. Красноярск, просп. газеты Красноярский рабочий, д.120",Енисейский объединенный банк,Круглосуточно,56.004284,92.931005
"г. Красноярск, ул.Высотная, д.2, стр. 1",Енисейский объединенный банк,Доступен в режиме работы места установки,56.025472,92.783258
"г. Красноярск, ул.Карла Маркса, д.62",Енисейский объединенный банк,Круглосуточно,56.010864,92.873313
"г. Красноярск, наб. Ярыгинская, д.25",Енисейский объединенный банк,Круглосуточно,55.989725,92.853388
"г. Красноярск, просп. газеты Красноярский рабочий, д.27, стр. 143",Енисейский объединенный банк,Круглосуточно,56.021313,93.013504
"г. Красноярск, ул.Высотная, д.2, стр. 2",Енисейский объединенный банк,Круглосуточно,56.026252,92.783563
"г. Красноярск, ул.Инструментальная, д.12, корп. 2",Енисейский объединенный банк,Круглосуточно,56.017729,92.970502
"г. Красноярск, ул.Краснодарская, д.8",Кредит Европа Банк,Круглосуточно,56.046106,92.939876
"г. Красноярск, просп. Мира, д.110",Кредит Европа Банк,Доступен в режиме работы места установки,56.011664,92.852407
"г. Красноярск, просп. Мира, д.110",Росбанк,Доступен в режиме работы места установки,56.011664,92.852407
"г. Красноярск, ул.Партизана Железняка, д.3 Б",Кредит Европа Банк,Доступен в режиме работы места установки,56.026044,92.910916
"г. Красноярск, ул.Карла Маркса, д.43",Кредит Европа Банк,Круглосуточно,56.010798,92.885095
"г. Красноярск, ул.Копылова, д.42",Левобережный,Доступен в режиме работы места установки,56.013203,92.823318
"г. Красноярск, ул.Авиаторов, д.31",Левобережный,Доступен в режиме работы места установки,56.044513,92.917181
"г. Красноярск, ул.Курчатова, д.14",Левобережный,Круглосуточно,56.019538,92.783919
"г. Красноярск, ул.60 лет Октября, д.48",МТС Банк,Круглосуточно,55.976916,92.855758
"г. Красноярск, ул.60 лет Октября, д.48",Почта Банк,Круглосуточно,55.976916,92.855758
"г. Красноярск, ул.1-я Смоленская, д.16, стр. 7, корп. 2",МТС Банк,Доступен в режиме работы места установки,56.041551,92.950937
